******************************************************************
*** Stations. Format:
*** ID;Name;Opening Time;Closing Time;Stop Delay;Street;Town;PostalCode
******************************************************************
1;S1;00:00;23:59;8;235 E Garvey Ave;Monterey Park;CA 91755-1811
2;S2;00:00;23:59;13;1527 Franklin Avenue;Mineola;NY 11501-4827
3;S3;00:00;23:59;5;1065 N Aviation Blvd;Manhattan Beach;CA 90266-621
4;S4;00:00;23:59;12;6112 Enterprise Rd;Summit;MS 39666-7589
5;S5;00:00;23:59;6;255 Butler Ave;Lancaster;PA 17601-6308
6;S6;00:00;23:59;16;845 Dracut Ln;Schaumburg;IL 60173-5927
7;S7;00:00;23:59;11;3252 N 49th St;Pennsauken;NJ 08109-2120
8;S8;00:00;23:59;6;1565 Franklin Avenue;Mineola;NY 11501-4808
9;S9;00:00;23:59;12;753 Stillwater Ave, Ste 5;Bangor;ME 04401-3633
10;S10;00:00;23:59;12;4626 N Harlem Ave;Harwood Heights;IL 60706-4714
11;S11;00:00;23:59;18;9950 W 116th Pl;Overland Park;KS 66210-3103
12;S12;00:00;23:59;5;18214 Via Calma;Rowland Heights;CA 91748-3350
13;S13;00:00;23:59;18;7870 SE 171st Buchanan Pl;Lady Lake;FL 32162-8313
14;S14;00:00;23:59;8;734 Wampler Dr;Charleston;SC 29412-9157
15;S15;00:00;23:59;14;109 Shartom Dr;Augusta;GA 30907-4712
16;S16;00:00;23:59;8;110 W Arrow Hwy;Upland;CA 91786-5238
17;S17;00:00;23:59;10;1001 E Grant St, Unit F1;Santa Ana;CA 92701-8527
18;S18;00:00;23:59;7;721 Ninth Ave;New York;NY 10019-7256
19;S19;00:00;23:59;11;13 Fraternity Row;Gainesville;FL 32603-2174
20;S20;00:00;23:59;15;17403 Harlan D;Yorba Linda;CA 92886-1876
21;S21;00:00;23:59;15;19870 NW 54th Ave;Miami Gardens;FL 33055-1668
22;S22;00:00;23:59;7;1060 Beam Rd;Denver;PA 17517-9746
23;S23;00:00;23:59;7;1700 McHenry Ave, Ste 23;Modesto;CA 95350-4329
24;S24;00:00;23:59;14;5529 Joshua St;Lansing;MI 48911-3960
25;S25;00:00;23:59;20;19991 Santa Maria Ave;Castro Valley;CA 94546-4262
26;S26;00:00;23:59;20;805 SE Broad St;Metter;GA 30439-3932
27;S27;00:00;23:59;7;21710 Lundy Dr;Farmington Hills;MI 48336-4639
28;S28;00:00;23:59;15;4347 W 176th St;Torrance;CA 90504-3127
29;S29;00:00;23:59;20;218 Ash Ave;Ames;IA 50014-7115
30;S30;00:00;23:59;17;1635 Camile Pl;Santa Ana;CA 92703-4401
31;S31;00:00;23:59;15;109 Fountain Oaks Cir, Apt 63;Sacramento;CA 95831-5147
32;S32;00:00;23:59;6;1600 N Wilmot Rd;Tucson;AZ 85712-4456
33;S33;00:00;23:59;9;304 Shamrock Pl;Richardson;TX 75081-3960
34;S34;00:00;23:59;5;121 Spring Garden Dr;Hutto;TX 78634-4015
35;S35;00:00;23:59;8;8141 S East St;Indianapolis;IN 46227-2725
36;S36;00:00;23:59;15;2138 Nimrick Ln;San Jose;CA 95124-6015
37;S37;00:00;23:59;14;12605 Beach Blvd;Stanton;CA 90680-4007
38;S38;00:00;23:59;9;3621 Sterling Woods Dr;Eugene;OR 97408-7201
39;S39;00:00;23:59;12;1900 68th Ave;Greeley;CO 80634-7967
40;S40;00:00;23:59;13;6131 Monterey Rd, Apt 1;Los Angeles;CA 90042-4328
41;S41;00:00;23:59;9;6218 Mershon St;Philadelphia;PA 19149-3014
42;S42;00:00;23:59;9;155 Mineola Boulevard;Mineola;NY 11501-3920
43;S43;00:00;23:59;10;5012 W 163rd St;Stilwell;KS 66085-8243
44;S44;00:00;23:59;13;16502 Trailway Dr;Macomb;MI 48042-5777
45;S45;00:00;23:59;15;20918 State Highway 59;Noel;MO 64854-8278
46;S46;00:00;23:59;19;2044 22nd St;San Pablo;CA 94806-3539
47;S47;00:00;23:59;5;1272 70th St;Brooklyn;NY 11228-1406
48;S48;00:00;23:59;9;632 State St;White Haven;PA 18661-4028
49;S49;00:00;23:59;18;2111 E Belt Line Rd;Richardson;TX 75081-3900
50;S50;00:00;23:59;20;64711 E County Line Rd;Millersburg;IN 46543-9741
******************************************************************
*** Customers. Format:
*** ID;First Name;Last Name;Street;Town;PostalCode
******************************************************************
Route: 3230 Stations: 29, 21, 30, 31, 32, 33, 40, 39, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2 Stops: 29, 21, 30, 31, 32, 7, 3, 2
Route: 3232 Stations: 29, 21, 40, 39, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 18 Stops: 29, 21, 40, 11, 10, 7, 6, 5, 4, 2, 18
Route: 3239 Stations: 29, 21, 40, 39, 11, 10, 9, 8, 7, 6, 5, 4, 19, 27, 26, 25 Stops: 29, 21, 39, 11, 10, 9, 7, 6, 27, 25
Route: 3248 Stations: 29, 21, 40, 39, 11, 12, 13, 14, 38, 37, 36, 35 Stops: 29, 40, 39, 11, 13, 14, 35
Route: 3280 Stations: 29, 28, 8, 7, 6, 5, 4, 19, 20, 21, 40, 39, 11, 10, 12, 13 Stops: 29, 8, 6, 4, 19, 21, 40, 11, 13
Route: 3318 Stations: 29, 28, 8, 9, 10, 11, 39, 40, 21, 22, 23, 30 Stops: 29, 28, 40, 21, 30
Route: 3321 Stations: 29, 28, 8, 9, 10, 11, 39, 40, 21, 22, 23, 30, 31, 32, 33 Stops: 29, 8, 9, 10, 40, 21, 22, 31, 32, 33
Route: 3323 Stations: 29, 28, 8, 9, 10, 11, 39, 40, 21, 30, 31, 32, 33, 41 Stops: 29, 28, 9, 39, 40, 21, 31, 41
Route: 3338 Stations: 30, 21, 20, 19, 4, 3, 2, 5, 6, 7, 8 Stops: 30, 4, 6, 8
Route: 3344 Stations: 30, 21, 20, 19, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14 Stops: 30, 21, 19, 6, 8, 9, 13, 14
Route: 3355 Stations: 30, 21, 20, 19, 4, 5, 6, 7, 8, 27, 26, 28 Stops: 30, 19, 4, 5, 6, 8, 28
Route: 3373 Stations: 30, 21, 29, 28, 8, 7, 6, 5, 4, 3, 2, 18 Stops: 30, 8, 5, 4, 3, 2, 18
Route: 3375 Stations: 30, 21, 29, 28, 8, 7, 6, 5, 4, 3, 2, 18, 17, 16 Stops: 30, 21, 29, 7, 6, 3, 16
Route: 3416 Stations: 31, 30, 21, 20, 19 Stops: 31, 30, 21, 19
Route: 3422 Stations: 31, 30, 21, 20, 19, 4, 3, 2, 5, 6 Stops: 31, 30, 21, 20, 19, 2, 5, 6
Route: 3441 Stations: 31, 30, 21, 20, 19, 4, 5, 6, 7, 8, 27, 26, 28 Stops: 31, 30, 21, 19, 4, 5, 6, 8, 27, 26, 28
Route: 3443 Stations: 31, 30, 21, 20, 19, 4, 5, 6, 7, 8, 28, 18 Stops: 31, 20, 19, 8, 28, 18
Route: 3444 Stations: 31, 30, 21, 20, 19, 4, 5, 6, 7, 8, 28, 18, 17 Stops: 31, 21, 5, 6, 8, 17
Route: 3446 Stations: 31, 30, 21, 20, 19, 4, 18, 17, 22 Stops: 31, 21, 20, 19, 18, 17, 22
Route: 3457 Stations: 31, 30, 21, 22, 23, 29, 28, 8, 7, 6, 5, 4, 3, 2 Stops: 31, 30, 21, 22, 29, 3, 2
Route: 3458 Stations: 31, 30, 21, 22, 23, 29, 28, 8, 7, 6, 5, 4, 3, 2, 1 Stops: 31, 30, 8, 7, 6, 4, 1
Route: 3461 Stations: 31, 30, 21, 29, 28, 8, 7, 6, 5, 4, 3, 2, 18, 17, 16 Stops: 31, 30, 21, 29, 28, 6, 5, 17, 16
Route: 3467 Stations: 31, 30, 21, 29, 28, 8, 7, 6, 5, 4, 19, 9, 10, 11, 12 Stops: 31, 8, 7, 9, 10, 12
Route: 3473 Stations: 31, 30, 21, 29, 28, 8, 9, 10, 11, 12, 13, 14, 38, 37, 36 Stops: 31, 21, 8, 9, 10, 13, 14, 37, 36
Route: 3478 Stations: 31, 30, 21, 29, 28, 8, 9, 10, 11, 39, 27, 26 Stops: 31, 30, 29, 8, 10, 11, 39, 27, 26
Route: 3503 Stations: 32, 31, 30, 21, 20, 19, 4 Stops: 32, 31, 30, 19, 4
Route: 3511 Stations: 32, 31, 30, 21, 20, 19, 4, 3, 2, 5, 6, 7, 8, 9 Stops: 32, 31, 30, 20, 4, 3, 2, 6, 8, 9
Route: 3513 Stations: 32, 31, 30, 21, 20, 19, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11 Stops: 32, 30, 20, 4, 6, 7, 8, 9, 10, 11
Route: 3526 Stations: 32, 31, 30, 21, 20, 19, 4, 5, 6, 7, 8, 9, 10, 11, 39, 27, 26, 25 Stops: 32, 30, 21, 4, 5, 8, 9, 10, 39, 27, 26, 25
Route: 3529 Stations: 32, 31, 30, 21, 20, 19, 4, 5, 6, 7, 8, 28, 18 Stops: 32, 31, 30, 21, 4, 5, 28, 18
Route: 3538 Stations: 32, 31, 30, 21, 22, 23, 29, 28, 8, 7 Stops: 32, 8, 7
Route: 3563 Stations: 32, 31, 30, 21, 29, 28, 8, 9, 10, 11, 39, 27 Stops: 32, 31, 29, 9, 10, 39, 27
Route: 3565 Stations: 32, 31, 30, 21, 29, 28, 8, 9, 10, 11, 39, 27, 26, 25 Stops: 32, 21, 29, 28, 8, 9, 11, 25
Route: 3572 Stations: 32, 31, 30, 21, 40, 39, 11, 10, 12, 13 Stops: 32, 21, 39, 11, 10, 13
Route: 3577 Stations: 32, 31, 30, 21, 40, 39, 11, 12, 13, 14, 38, 37, 36 Stops: 32, 21, 11, 13, 14, 37, 36
Route: 3581 Stations: 32, 31, 30, 21, 41, 33 Stops: 32, 30, 33
Route: 3590 Stations: 33, 32, 31, 30, 21, 20, 19, 4, 3 Stops: 33, 20, 19, 4, 3
Route: 3610 Stations: 33, 32, 31, 30, 21, 20, 19, 4, 5, 6, 7, 8, 9, 10, 11, 39, 27 Stops: 33, 32, 30, 21, 4, 5, 6, 7, 10, 27
Route: 3611 Stations: 33, 32, 31, 30, 21, 20, 19, 4, 5, 6, 7, 8, 9, 10, 11, 39, 27, 26 Stops: 33, 32, 31, 20, 4, 5, 9, 10, 11, 39, 27, 26
Route: 3612 Stations: 33, 32, 31, 30, 21, 20, 19, 4, 5, 6, 7, 8, 9, 10, 11, 39, 27, 26, 25 Stops: 33, 32, 5, 6, 7, 10, 39, 26, 25
Route: 3664 Stations: 33, 32, 31, 30, 21, 40, 39, 11, 12, 13, 14, 38, 37, 36, 35 Stops: 33, 40, 39, 11, 14, 38, 36, 35
Route: 3690 Stations: 34, 33, 32, 31, 30, 21, 20, 19, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 38 Stops: 34, 33, 31, 20, 19, 7, 9, 11, 14, 38
Route: 3698 Stations: 34, 33, 32, 31, 30, 21, 20, 19, 4, 5, 6, 7, 8, 9, 10, 11, 39, 27, 26, 25 Stops: 34, 32, 19, 4, 5, 9, 39, 27, 26, 25
Route: 3724 Stations: 34, 33, 32, 31, 30, 21, 29, 28, 8, 7, 6, 5, 4, 19, 9, 10, 11 Stops: 34, 31, 30, 29, 4, 19, 9, 10, 11
Route: 3726 Stations: 34, 33, 32, 31, 30, 21, 29, 28, 8, 7, 6, 5, 4, 19, 9, 10, 11, 12, 13 Stops: 34, 32, 31, 29, 28, 8, 7, 5, 4, 19, 12, 13
Route: 3728 Stations: 34, 33, 32, 31, 30, 21, 29, 28, 8, 7, 6, 5, 4, 19, 9, 10, 11, 12, 13, 14, 15 Stops: 34, 31, 30, 5, 4, 9, 11, 12, 13, 15
Route: 3730 Stations: 34, 33, 32, 31, 30, 21, 29, 28, 8, 9, 10, 11, 12, 13, 14, 38, 37 Stops: 34, 31, 21, 9, 10, 11, 12, 38, 37
Route: 3739 Stations: 34, 33, 32, 31, 30, 21, 29, 28, 8, 27, 26, 40, 39 Stops: 34, 32, 31, 30, 26, 40, 39
Route: 3743 Stations: 34, 33, 32, 31, 30, 21, 40, 39, 11, 10, 12 Stops: 34, 33, 31, 30, 40, 39, 11, 12
Route: 3747 Stations: 34, 33, 32, 31, 30, 21, 40, 39, 11, 12, 13, 14, 38 Stops: 34, 32, 31, 30, 39, 13, 38
Route: 3753 Stations: 35, 36 Stops: 35, 36
Route: 3759 Stations: 35, 36, 37, 38, 11, 10, 9, 8 Stops: 35, 36, 11, 8
Route: 3777 Stations: 35, 36, 37, 38, 11, 10, 9, 8, 7, 6, 5, 4, 19, 20, 21, 22, 23, 29, 28 Stops: 35, 37, 11, 5, 4, 19, 29, 28
Route: 3788 Stations: 35, 36, 37, 38, 11, 10, 9, 8, 7, 6, 5, 4, 19, 20, 21, 41, 27, 26 Stops: 35, 36, 10, 9, 8, 7, 5, 4, 26
Route: 3793 Stations: 35, 36, 37, 38, 11, 10, 9, 8, 27, 26, 28, 29, 21, 20 Stops: 35, 37, 38, 9, 27, 26, 20
Route: 3813 Stations: 35, 36, 37, 38, 11, 10, 9, 8, 28, 29, 21, 30, 31, 32, 33, 40 Stops: 35, 36, 9, 8, 28, 29, 21, 32, 40
Route: 3815 Stations: 35, 36, 37, 38, 11, 10, 9, 8, 28, 29, 21, 40, 41 Stops: 35, 36, 11, 10, 28, 29, 41
Route: 3821 Stations: 35, 36, 37, 38, 11, 12, 13, 14, 39 Stops: 35, 36, 11, 39
Route: 3822 Stations: 35, 36, 37, 38, 11, 12, 13, 14, 39, 40 Stops: 35, 11, 12, 40
Route: 3843 Stations: 35, 36, 37, 38, 11, 39, 40, 21, 20, 19, 4, 5, 6, 7, 8, 28, 18, 17, 16 Stops: 35, 38, 11, 39, 20, 19, 4, 5, 6, 28, 16
Route: 3844 Stations: 35, 36, 37, 38, 11, 39, 40, 21, 20, 19, 4, 18, 17, 22 Stops: 35, 36, 11, 40, 21, 20, 4, 22
Route: 3854 Stations: 35, 36, 37, 38, 11, 39, 40, 21, 22, 23, 29, 28, 8, 7, 6, 5, 4, 3 Stops: 35, 11, 21, 22, 23, 29, 8, 4, 3
Route: 3870 Stations: 35, 36, 37, 38, 11, 39, 40, 21, 29, 28, 8, 27, 26, 30, 31, 32, 33 Stops: 35, 11, 39, 40, 21, 29, 8, 31, 33
Route: 3877 Stations: 36, 37, 38, 11 Stops: 36, 37, 11
Route: 3878 Stations: 36, 37, 38, 11, 10 Stops: 36, 38, 11, 10
Route: 3917 Stations: 36, 37, 38, 11, 10, 9, 8, 27, 26, 28, 29, 21, 20, 19, 4, 3 Stops: 36, 37, 38, 11, 9, 8, 21, 3
Route: 3925 Stations: 36, 37, 38, 11, 10, 9, 8, 28, 29, 21, 20, 19, 4, 5, 6, 18, 17, 16 Stops: 36, 37, 10, 9, 8, 29, 19, 4, 5, 6, 18, 17, 16
Route: 3928 Stations: 36, 37, 38, 11, 10, 9, 8, 28, 29, 21, 20, 19, 4, 18, 17, 22, 23, 24 Stops: 36, 38, 10, 8, 28, 21, 20, 17, 23, 24
Route: 3957 Stations: 36, 37, 38, 11, 39, 40, 21, 20, 19, 4, 5, 6, 7, 8, 9, 27 Stops: 36, 38, 39, 20, 19, 6, 8, 9, 27
Route: 3962 Stations: 36, 37, 38, 11, 39, 40, 21, 20, 19, 4, 5, 6, 7, 8, 28, 18 Stops: 36, 37, 11, 40, 20, 4, 6, 8, 28, 18
Route: 3991 Stations: 36, 37, 38, 11, 39, 40, 21, 29, 28, 8, 27, 26, 30, 31, 32, 33 Stops: 36, 37, 38, 21, 28, 8, 27, 26, 30, 33
Route: 3997 Stations: 37, 36, 38 Stops: 37, 38
Route: 3998 Stations: 37, 36, 38, 11 Stops: 37, 36, 38, 11
Route: 4001 Stations: 37, 36, 38, 11, 10, 9, 8 Stops: 37, 36, 10, 9, 8
Route: 4002 Stations: 37, 36, 38, 11, 10, 9, 8, 7 Stops: 37, 38, 11, 10, 8, 7
Route: 4003 Stations: 37, 36, 38, 11, 10, 9, 8, 7, 6 Stops: 37, 36, 38, 10, 9, 8, 7, 6
Route: 4011 Stations: 37, 38, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 18, 17, 16 Stops: 37, 38, 11, 9, 8, 7, 5, 3, 2, 16
Route: 4015 Stations: 37, 38, 11, 10, 9, 8, 7, 6, 5, 4, 18, 17, 19, 20, 21, 22 Stops: 37, 38, 11, 9, 8, 7, 18, 17, 19, 22
Route: 4021 Stations: 37, 38, 11, 10, 9, 8, 7, 6, 5, 4, 19, 20, 21, 29, 30, 31 Stops: 37, 38, 11, 10, 7, 5, 31
Route: 4025 Stations: 37, 38, 11, 10, 9, 8, 7, 6, 5, 4, 19, 20, 21, 30, 31, 32, 33, 40 Stops: 37, 9, 8, 7, 5, 20, 21, 30, 32, 33, 40
Route: 4034 Stations: 37, 38, 11, 10, 9, 8, 27, 26, 28, 29, 21 Stops: 37, 38, 10, 8, 21
Route: 4046 Stations: 37, 38, 11, 10, 9, 8, 28, 29, 21, 20, 19, 4, 5, 6, 18, 17, 16 Stops: 37, 11, 9, 8, 29, 20, 4, 6, 16
Route: 4053 Stations: 37, 38, 11, 10, 9, 8, 28, 29, 21, 22, 23, 30, 31, 32, 33 Stops: 37, 38, 11, 10, 9, 28, 21, 23, 30, 31, 32, 33
Route: 4054 Stations: 37, 38, 11, 10, 9, 8, 28, 29, 21, 22, 23, 30, 31, 32, 33, 34 Stops: 37, 38, 10, 9, 28, 23, 30, 34
Route: 4069 Stations: 37, 38, 11, 12, 13, 14, 39, 40, 21, 20, 19, 4, 3 Stops: 37, 21, 4, 3
Route: 4083 Stations: 37, 38, 11, 39, 40, 21, 20, 19, 4, 5, 6, 7, 8, 28, 18 Stops: 37, 39, 21, 4, 7, 18
Route: 4093 Stations: 37, 38, 11, 39, 40, 21, 22, 23, 29, 28, 8, 7, 6 Stops: 37, 38, 11, 23, 28, 7, 6
Route: 4095 Stations: 37, 38, 11, 39, 40, 21, 22, 23, 29, 28, 8, 7, 6, 5, 4 Stops: 37, 11, 40, 21, 22, 8, 5, 4
Route: 4119 Stations: 38, 11, 10, 9, 8 Stops: 38, 11, 10, 8
Route: 4135 Stations: 38, 11, 10, 9, 8, 7, 6, 5, 4, 18, 17, 19, 20, 21, 22, 23, 24 Stops: 38, 11, 10, 9, 8, 5, 18, 17, 19, 22, 23, 24
Route: 4139 Stations: 38, 11, 10, 9, 8, 7, 6, 5, 4, 19, 20, 21, 29, 30, 31 Stops: 38, 10, 8, 20, 29, 30, 31
Route: 4155 Stations: 38, 11, 10, 9, 8, 27, 26, 28, 29, 21, 20, 19, 4 Stops: 38, 11, 10, 9, 27, 26, 19, 4
Route: 4168 Stations: 38, 11, 10, 9, 8, 28, 29, 21, 22, 23, 30 Stops: 38, 11, 8, 21, 23, 30
Route: 4173 Stations: 38, 11, 10, 9, 8, 28, 29, 21, 30, 31, 32, 33, 40 Stops: 38, 11, 10, 29, 32, 40
Route: 4177 Stations: 38, 11, 10, 9, 8, 28, 29, 21, 41, 12 Stops: 38, 11, 10, 9, 8, 28, 29, 41, 12
Route: 4183 Stations: 38, 11, 12, 13, 14, 39, 40, 21 Stops: 38, 12, 14, 40, 21
Route: 4192 Stations: 38, 11, 39, 40, 21, 20, 19, 4, 3, 2, 5, 6, 7 Stops: 38, 11, 40, 19, 4, 5, 7
Route: 4193 Stations: 38, 11, 39, 40, 21, 20, 19, 4, 3, 2, 5, 6, 7, 8 Stops: 38, 40, 20, 4, 5, 6, 8
Route: 4209 Stations: 38, 11, 39, 40, 21, 22, 23, 29, 28, 8 Stops: 38, 40, 21, 23, 28, 8
Route: 4220 Stations: 38, 11, 39, 40, 21, 29, 28, 8, 7, 6, 5, 4, 18, 17, 19 Stops: 38, 11, 40, 8, 7, 6, 5, 4, 19
Route: 4226 Stations: 38, 11, 39, 40, 21, 29, 28, 8, 9, 27, 26, 25 Stops: 38, 40, 29, 26, 25
Route: 4231 Stations: 38, 11, 39, 40, 21, 29, 28, 8, 27, 26, 30, 31, 32, 33, 34 Stops: 38, 40, 29, 26, 33, 34
Route: 4234 Stations: 38, 11, 39, 40, 21, 41, 37 Stops: 38, 40, 37
Route: 4238 Stations: 39, 11, 10 Stops: 39, 11, 10
Route: 4244 Stations: 39, 11, 10, 9, 8, 7, 6, 5, 4 Stops: 39, 9, 8, 7, 4
Route: 4269 Stations: 39, 11, 10, 9, 8, 7, 6, 5, 4, 19, 20, 21, 41, 27, 26, 25 Stops: 39, 11, 10, 6, 4, 21, 41, 25
Route: 4272 Stations: 39, 11, 10, 9, 8, 27, 26, 28, 29, 21 Stops: 39, 11, 9, 8, 26, 21
Route: 4273 Stations: 39, 11, 10, 9, 8, 27, 26, 28, 29, 21, 20 Stops: 39, 10, 9, 21, 20
Route: 4279 Stations: 39, 11, 10, 9, 8, 28, 29, 21, 20, 19, 4, 3, 2, 5 Stops: 39, 11, 10, 9, 28, 29, 19, 3, 2, 5
Route: 4287 Stations: 39, 11, 10, 9, 8, 28, 29, 21, 20, 19, 4, 18, 17, 22, 23, 24 Stops: 39, 11, 9, 21, 19, 18, 22, 24
Route: 4306 Stations: 39, 11, 38, 37, 36, 40, 21, 20 Stops: 39, 38, 37, 36, 20
Route: 4314 Stations: 39, 40, 21, 20, 19, 4, 3, 2, 5, 6, 7 Stops: 39, 40, 19, 3, 2, 6, 7
Route: 4317 Stations: 39, 40, 21, 20, 19, 4, 3, 2, 5, 6, 7, 8, 9, 10 Stops: 39, 40, 21, 20, 19, 2, 5, 6, 9, 10
Route: 4334 Stations: 39, 40, 21, 20, 19, 4, 5, 6, 7, 8, 28, 18, 17, 16 Stops: 39, 40, 21, 20, 19, 4, 5, 6, 7, 18, 16
Route: 4340 Stations: 39, 40, 21, 22, 23, 29, 28, 8 Stops: 39, 40, 23, 28, 8
Route: 4343 Stations: 39, 40, 21, 22, 23, 29, 28, 8, 7, 6, 5 Stops: 39, 40, 21, 23, 8, 7, 5
Route: 4351 Stations: 39, 40, 21, 29, 28, 8, 7, 6, 5, 4, 18, 17, 19 Stops: 39, 21, 29, 8, 7, 6, 4, 19
Route: 4358 Stations: 39, 40, 21, 29, 28, 8, 7, 6, 5, 4, 19, 9, 10, 11, 12, 13, 14 Stops: 39, 21, 29, 8, 5, 19, 9, 14
Route: 4363 Stations: 39, 40, 21, 29, 28, 8, 9, 10, 11, 12, 13, 14, 38, 37, 36, 35 Stops: 39, 40, 29, 28, 9, 11, 12, 13, 14, 36, 35
Route: 4368 Stations: 39, 40, 21, 29, 28, 8, 27, 26, 30, 31 Stops: 39, 28, 8, 31
Route: 4375 Stations: 40, 21, 20 Stops: 40, 21, 20
Route: 4380 Stations: 40, 21, 20, 19, 4, 3, 2, 1 Stops: 40, 3, 2, 1
Route: 4381 Stations: 40, 21, 20, 19, 4, 3, 2, 5 Stops: 40, 20, 4, 2, 5
Route: 4416 Stations: 40, 21, 22, 23, 29, 28, 8, 7, 6, 5, 4, 3, 2 Stops: 40, 22, 29, 8, 6, 5, 2
Route: 4417 Stations: 40, 21, 22, 23, 29, 28, 8, 7, 6, 5, 4, 3, 2, 1 Stops: 40, 21, 8, 5, 2, 1
Route: 4419 Stations: 40, 21, 29, 28, 8, 7, 6, 5, 4, 3, 2, 18, 17 Stops: 40, 21, 29, 8, 6, 5, 4, 3, 2, 18, 17
Route: 4428 Stations: 40, 21, 29, 28, 8, 7, 6, 5, 4, 19, 9, 10, 11, 12, 13, 14 Stops: 40, 29, 8, 6, 5, 4, 19, 9, 14
Route: 4431 Stations: 40, 21, 29, 28, 8, 9, 10, 11, 12, 13, 14, 38, 37 Stops: 40, 28, 9, 10, 13, 14, 37
Route: 4439 Stations: 40, 21, 29, 28, 8, 27, 26, 30, 31 Stops: 40, 21, 29, 28, 8, 27, 26, 31
Route: 4443 Stations: 40, 21, 30, 31, 32, 33, 41 Stops: 40, 21, 32, 41
Route: 4457 Stations: 40, 39, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 18 Stops: 40, 11, 10, 6, 5, 2, 18
Route: 4470 Stations: 40, 39, 11, 10, 9, 8, 7, 6, 5, 4, 19, 20, 21, 29, 30, 31, 32 Stops: 40, 39, 9, 8, 20, 29, 30, 32
Route: 4473 Stations: 40, 39, 11, 10, 9, 8, 7, 6, 5, 4, 19, 20, 21, 30, 31, 32, 33, 41 Stops: 40, 39, 11, 8, 19, 20, 21, 31, 41
Route: 4476 Stations: 40, 39, 11, 10, 9, 8, 7, 6, 5, 4, 19, 20, 21, 41, 27, 26 Stops: 40, 10, 9, 8, 7, 26
Route: 4486 Stations: 40, 39, 11, 10, 9, 8, 27, 26, 28, 29, 21, 20, 19, 4, 3, 2, 1 Stops: 40, 11, 10, 27, 26, 28, 20, 4, 3, 1
Route: 4524 Stations: 41, 21, 20, 19, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11 Stops: 41, 21, 19, 2, 6, 9, 11
Route: 4540 Stations: 41, 21, 20, 19, 4, 5, 6, 7, 8, 28, 18 Stops: 41, 21, 4, 18
Route: 4541 Stations: 41, 21, 20, 19, 4, 5, 6, 7, 8, 28, 18, 17 Stops: 41, 21, 20, 19, 6, 8, 17
Route: 4552 Stations: 41, 21, 22, 23, 29, 28, 8, 7, 6, 5, 4 Stops: 41, 21, 23, 29, 8, 7, 6, 5, 4
Route: 4553 Stations: 41, 21, 22, 23, 29, 28, 8, 7, 6, 5, 4, 3 Stops: 41, 21, 28, 7, 5, 4, 3
Route: 4557 Stations: 41, 21, 29, 28, 8, 7, 6, 5, 4, 3, 2, 18, 17 Stops: 41, 29, 28, 8, 4, 3, 2, 17
Route: 4560 Stations: 41, 21, 29, 28, 8, 7, 6, 5, 4, 18, 17, 19, 20 Stops: 41, 21, 28, 6, 17, 19, 20
Route: 4561 Stations: 41, 21, 29, 28, 8, 7, 6, 5, 4, 19, 9 Stops: 41, 29, 28, 8, 7, 5, 19, 9
Route: 4575 Stations: 41, 21, 29, 28, 8, 9, 10, 11, 39, 27, 26 Stops: 41, 21, 29, 8, 11, 39, 27, 26
Route: 4581 Stations: 41, 21, 29, 28, 8, 27, 26, 30, 31, 32, 33, 34 Stops: 41, 29, 32, 34
Route: 4584 Stations: 41, 21, 30, 31, 32, 33, 40, 39, 11 Stops: 41, 30, 32, 33, 11
Route: 4604 Stations: 41, 21, 40, 39, 11, 10, 9, 8, 27, 26, 28, 29 Stops: 41, 21, 39, 11, 10, 8, 27, 26, 29
Route: 4608 Stations: 41, 21, 40, 39, 11, 10, 9, 8, 28, 12, 13, 14, 15 Stops: 41, 21, 40, 39, 11, 10, 8, 12, 13, 15
Route: 4610 Stations: 41, 21, 40, 39, 11, 12, 13, 14, 38, 37 Stops: 41, 11, 14, 37
Route: 4612 Stations: 41, 21, 40, 39, 11, 12, 13, 14, 38, 37, 36, 35 Stops: 41, 40, 39, 35
Route: 4618 Stations: 42, 41, 21, 20, 19, 4 Stops: 42, 4
Route: 4620 Stations: 42, 41, 21, 20, 19, 4, 3, 2 Stops: 42, 41, 21, 4, 2
Route: 4647 Stations: 42, 41, 21, 20, 19, 4, 18, 17, 22 Stops: 42, 41, 18, 17, 22
Route: 4650 Stations: 42, 41, 21, 22, 23, 29 Stops: 42, 21, 29
Route: 4667 Stations: 42, 41, 21, 29, 28, 8, 7, 6, 5, 4, 19, 9, 10, 11 Stops: 42, 41, 29, 28, 8, 5, 4, 9, 10, 11
Route: 4673 Stations: 42, 41, 21, 29, 28, 8, 9, 10, 11, 12, 13, 14, 38, 37 Stops: 42, 41, 28, 8, 9, 10, 12, 14, 38, 37
Route: 4674 Stations: 42, 41, 21, 29, 28, 8, 9, 10, 11, 12, 13, 14, 38, 37, 36 Stops: 42, 21, 28, 8, 9, 12, 38, 36
